Time,Value
2022-02-23 17:40:00.2,0.420133
2022-02-23 17:40:00.3,0.426469
2022-02-23 17:40:00.4,0.43573
2022-02-23 17:40:00.5,0.404049
2022-02-23 17:40:00.6,-0.112801
2022-02-23 17:40:00.7,-0.208972
2022-02-23 17:40:00.8,-0.434092
2022-02-23 17:40:00.9,-0.0947242
2022-02-23 17:40:01.0,0.912888
2022-02-23 17:40:01.1,1.20386
2022-02-23 17:40:01.2,0.595839
2022-02-23 17:40:01.3,0.609486
2022-02-23 17:40:01.4,0.24126
2022-02-23 17:40:01.5,0.083588
2022-02-23 17:40:01.6,0.462293
2022-02-23 17:40:01.7,0.606318
2022-02-23 17:40:01.8,1.3067
2022-02-23 17:40:01.9,0.748637
2022-02-23 17:40:02.0,0.21421
2022-02-23 17:40:02.1,-0.357204
2022-02-23 17:40:02.2,-0.553643
2022-02-23 17:40:02.3,-0.00795394
2022-02-23 17:40:02.4,1.26332
2022-02-23 17:40:02.5,1.34667
2022-02-23 17:40:02.6,0.942619
2022-02-23 17:40:02.7,0.527604
2022-02-23 17:40:02.8,0.0738401
2022-02-23 17:40:02.9,0.0202268
2022-02-23 17:40:03.0,1.0535
2022-02-23 17:40:03.1,0.558553
2022-02-23 17:40:03.2,0.413797
2022-02-23 17:40:03.3,0.436461
2022-02-23 17:40:03.4,-0.159561
2022-02-23 17:40:03.5,-0.556053
2022-02-23 17:40:03.6,-0.493627
2022-02-23 17:40:03.7,-0.0609802
2022-02-23 17:40:03.8,0.454738
2022-02-23 17:40:03.9,0.733284
2022-02-23 17:40:04.0,0.294629
2022-02-23 17:40:04.1,0.220058
2022-02-23 17:40:04.2,0.163764
2022-02-23 17:40:04.3,0.477646
2022-02-23 17:40:04.4,0.83783
2022-02-23 17:40:04.5,0.57683
2022-02-23 17:40:04.6,0.300478
2022-02-23 17:40:04.7,0.106008
2022-02-23 17:40:04.8,-0.477478
2022-02-23 17:40:04.9,-0.425656
2022-02-23 17:40:05.0,-0.278147
2022-02-23 17:40:05.1,0.824426
2022-02-23 17:40:05.2,0.501041
2022-02-23 17:40:05.3,0.3151
2022-02-23 17:40:05.4,0.246865
2022-02-23 17:40:05.5,0.000974787
2022-02-23 17:40:05.6,0.0121848
2022-02-23 17:40:05.7,0.612654
2022-02-23 17:40:05.8,0.342394
2022-02-23 17:40:05.9,0.342881
2022-02-23 17:40:06.0,0.452789
2022-02-23 17:40:06.1,0.225663
2022-02-23 17:40:06.2,-0.515319
2022-02-23 17:40:06.3,-0.50616
2022-02-23 17:40:06.4,-0.201741
2022-02-23 17:40:06.5,0.961384
2022-02-23 17:40:06.6,0.829544
2022-02-23 17:40:06.7,0.135252
2022-02-23 17:40:06.8,0.345562
2022-02-23 17:40:06.9,0.180092
2022-02-23 17:40:07.0,0.141344
2022-02-23 17:40:07.1,1.4305
2022-02-23 17:40:07.2,0.312419
2022-02-23 17:40:07.3,0.717444
2022-02-23 17:40:07.4,0.22347
2022-02-23 17:40:07.5,-0.276219
2022-02-23 17:40:07.6,-0.42879
2022-02-23 17:40:07.7,-0.0906267
2022-02-23 17:40:07.8,1.27673
2022-02-23 17:40:07.9,0.141588
2022-02-23 17:40:08.0,0.546125
2022-02-23 17:40:08.1,0.318024
2022-02-23 17:40:08.2,-0.0226567
2022-02-23 17:40:08.3,-0.209936
2022-02-23 17:40:08.4,0.707696
2022-02-23 17:40:08.5,0.40673
2022-02-23 17:40:08.6,0.606318
2022-02-23 17:40:08.7,0.303159
2022-02-23 17:40:08.8,0.240041
2022-02-23 17:40:08.9,-0.508329
2022-02-23 17:40:09.0,-0.421559
2022-02-23 17:40:09.1,-0.244162
2022-02-23 17:40:09.2,0.545881
2022-02-23 17:40:09.3,0.85562
2022-02-23 17:40:09.4,0.323873
2022-02-23 17:40:09.5,0.355066
2022-02-23 17:40:09.6,0.168882
2022-02-23 17:40:09.7,0.401856
2022-02-23 17:40:09.8,1.19046
2022-02-23 17:40:09.9,0.978443
2022-02-23 17:40:10.0,0.853183
2022-02-23 17:40:10.1,-0.0903857
2022-02-23 17:40:10.2,-0.257178
2022-02-23 17:40:10.3,-0.343948
2022-02-23 17:40:10.4,-0.10075
2022-02-23 17:40:10.5,0.809317
2022-02-23 17:40:10.6,0.987703
2022-02-23 17:40:10.7,0.82662
2022-02-23 17:40:10.8,0.561965
2022-02-23 17:40:10.9,0.184235
2022-02-23 17:40:11.0,0.00974787
2022-02-23 17:40:11.1,0.735477
2022-02-23 17:40:11.2,0.695755
2022-02-23 17:40:11.3,0.988191
2022-02-23 17:40:11.4,0.399907
2022-02-23 17:40:11.5,0.103084
2022-02-23 17:40:11.6,-0.40782
2022-02-23 17:40:11.7,-0.488324
2022-02-23 17:40:11.8,-0.059293
2022-02-23 17:40:11.9,1.46754
2022-02-23 17:40:12.0,0.655057
2022-02-23 17:40:12.1,0.551973
2022-02-23 17:40:12.2,0.135739
2022-02-23 17:40:12.3,0.0248571
2022-02-23 17:40:12.4,-0.0708624
2022-02-23 17:40:12.5,0.888275
2022-02-23 17:40:12.6,0.650671
2022-02-23 17:40:12.7,0.556604
2022-02-23 17:40:12.8,0.0277814
2022-02-23 17:40:12.9,-0.0332619
2022-02-23 17:40:13.0,-0.410231
2022-02-23 17:40:13.1,-0.393841
2022-02-23 17:40:13.2,0.567083
2022-02-23 17:40:13.3,1.1578
2022-02-23 17:40:13.4,1.15683
2022-02-23 17:40:13.5,0.608511
2022-02-23 17:40:13.6,0.0960166
2022-02-23 17:40:13.7,-0.155222
2022-02-23 17:40:13.8,0.0443528
2022-02-23 17:40:13.9,0.870241
2022-02-23 17:40:14.0,0.811754
2022-02-23 17:40:14.1,0.842947
2022-02-23 17:40:14.2,0.664074
2022-02-23 17:40:14.3,-0.113524
2022-02-23 17:40:14.4,-0.616792
2022-02-23 17:40:14.5,-0.441082
2022-02-23 17:40:14.6,0.606074
2022-02-23 17:40:14.7,0.719393
2022-02-23 17:40:14.8,0.812729
2022-02-23 17:40:14.9,0.404049
2022-02-23 17:40:15.0,-0.0159079
2022-02-23 17:40:15.1,0.158403
2022-02-23 17:40:15.2,0.679427
2022-02-23 17:40:15.3,1.00111
2022-02-23 17:40:15.4,0.796158
2022-02-23 17:40:15.5,0.43768
2022-02-23 17:40:15.6,0.0304621
2022-02-23 17:40:15.7,-0.520863
2022-02-23 17:40:15.8,-0.464462
2022-02-23 17:40:15.9,0.693805
2022-02-23 17:40:16.0,0.362865
2022-02-23 17:40:16.1,0.619477
2022-02-23 17:40:16.2,0.47131
2022-02-23 17:40:16.3,0.220546
2022-02-23 17:40:16.4,-0.0118104
2022-02-23 17:40:16.5,0.22152
2022-02-23 17:40:16.6,1.29062
2022-02-23 17:40:16.7,0.844897
2022-02-23 17:40:16.8,0.9743
2022-02-23 17:40:16.9,0.294386
2022-02-23 17:40:17.0,-0.183423
2022-02-23 17:40:17.1,-0.23669
2022-02-23 17:40:17.2,-0.0585699
2022-02-23 17:40:17.3,0.463999
2022-02-23 17:40:17.4,1.10297
2022-02-23 17:40:17.5,0.60973
2022-02-23 17:40:17.6,0.539057
2022-02-23 17:40:17.7,0.184966
2022-02-23 17:40:17.8,-0.0315747
2022-02-23 17:40:17.9,0.705502
2022-02-23 17:40:18.0,1.03133
2022-02-23 17:40:18.1,0.986241
2022-02-23 17:40:18.2,0.875603
2022-02-23 17:40:18.3,-0.186797
2022-02-23 17:40:18.4,-0.425174
2022-02-23 17:40:18.5,-0.258624
2022-02-23 17:40:18.6,-0.242475
2022-02-23 17:40:18.7,1.04132
2022-02-23 17:40:18.8,1.04814
2022-02-23 17:40:18.9,0.385285
2022-02-23 17:40:19.0,0.251983
2022-02-23 17:40:19.1,0.263193
2022-02-23 17:40:19.2,0.492024
2022-02-23 17:40:19.3,1.55259
2022-02-23 17:40:19.4,0.132815
2022-02-23 17:40:19.5,0.430125
2022-02-23 17:40:19.6,0.170588
2022-02-23 17:40:19.7,-0.29767
2022-02-23 17:40:19.8,0.0350923
2022-02-23 17:40:19.9,0.572444
2022-02-23 17:40:20.0,0.344587
2022-02-23 17:40:20.1,-0.0523032
2022-02-23 17:40:20.2,-0.310927
2022-02-23 17:40:20.3,-0.113042
2022-02-23 17:40:20.4,-0.144617
2022-02-23 17:40:20.5,0.28805
2022-02-23 17:40:20.6,0.867317
2022-02-23 17:40:20.7,0.0533696
2022-02-23 17:40:20.8,0.484957
2022-02-23 17:40:20.9,-0.14534
2022-02-23 17:40:21.0,-0.468319
2022-02-23 17:40:21.1,-0.3936
2022-02-23 17:40:21.2,0.438898
2022-02-23 17:40:21.3,0.510545
2022-02-23 17:40:21.4,0.852208
2022-02-23 17:40:21.5,-0.0850831
2022-02-23 17:40:21.6,0.00657981
2022-02-23 17:40:21.7,-0.116176
2022-02-23 17:40:21.8,0.000731091
2022-02-23 17:40:21.9,0.905334
2022-02-23 17:40:22.0,0.171563
2022-02-23 17:40:22.1,0.619965
2022-02-23 17:40:22.2,-0.397456
2022-02-23 17:40:22.3,-0.446867
2022-02-23 17:40:22.4,-0.2391
2022-02-23 17:40:22.5,0.270016
2022-02-23 17:40:22.6,0.608998
2022-02-23 17:40:22.7,0.309495
2022-02-23 17:40:22.8,0.0229075
2022-02-23 17:40:22.9,0.0648234
2022-02-23 17:40:23.0,-0.0732727
2022-02-23 17:40:23.1,1.14148
2022-02-23 17:40:23.2,0.302671
2022-02-23 17:40:23.3,0.769351
2022-02-23 17:40:23.4,-0.230905
2022-02-23 17:40:23.5,-0.457713
2022-02-23 17:40:23.6,-0.118827
2022-02-23 17:40:23.7,-0.0361543
2022-02-23 17:40:23.8,0.789821
2022-02-23 17:40:23.9,0.561965
2022-02-23 17:40:24.0,0.375537
2022-02-23 17:40:24.1,0.140857
2022-02-23 17:40:24.2,-0.136422
2022-02-23 17:40:24.3,-0.033985
2022-02-23 17:40:24.4,1.17974
2022-02-23 17:40:24.5,0.143537
2022-02-23 17:40:24.6,0.888031
2022-02-23 17:40:24.7,0.282445
2022-02-23 17:40:24.8,-0.338163
2022-02-23 17:40:24.9,-0.38203
2022-02-23 17:40:25.0,0.11868
2022-02-23 17:40:25.1,0.391865
2022-02-23 17:40:25.2,0.8583
2022-02-23 17:40:25.3,0.463755
2022-02-23 17:40:25.4,0.160109
2022-02-23 17:40:25.5,0.0572688
2022-02-23 17:40:25.6,0.307545
2022-02-23 17:40:25.7,0.758141
2022-02-23 17:40:25.8,0.815653
2022-02-23 17:40:25.9,0.692099
2022-02-23 17:40:26.0,0.013647
2022-02-23 17:40:26.1,-0.258865
2022-02-23 17:40:26.2,-0.130396
2022-02-23 17:40:26.3,0.0509326
2022-02-23 17:40:26.4,0.318024
2022-02-23 17:40:26.5,0.815653
2022-02-23 17:40:26.6,0.731822
2022-02-23 17:40:26.7,0.840267
2022-02-23 17:40:26.8,0.88072
2022-02-23 17:40:26.9,0.890225
2022-02-23 17:40:27.0,0.860981
2022-02-23 17:40:27.1,0.868292
2022-02-23 17:40:27.2,1.01183
2022-02-23 17:40:27.3,0.808099
2022-02-23 17:40:27.4,0.883157
2022-02-23 17:40:27.5,0.899241
2022-02-23 17:40:27.6,1.00964
2022-02-23 17:40:27.7,0.930191
2022-02-23 17:40:27.8,0.954804
2022-02-23 17:40:27.9,0.945056
2022-02-23 17:40:28.0,0.877796
2022-02-23 17:40:28.1,0.993308
2022-02-23 17:51:21.8,0.88925
2022-02-23 17:51:23.1,1.01061
2022-02-23 17:51:23.2,1.00379
2022-02-23 17:51:23.3,1.01061
2022-02-23 17:51:23.4,1.01329
2022-02-23 17:51:23.5,0.992577
2022-02-23 17:51:23.6,1.0072
2022-02-23 17:51:23.7,0.999888
2022-02-23 17:51:23.8,1.00744
2022-02-23 17:51:23.9,1.00354
2022-02-23 17:51:24.0,0.999888
2022-02-23 17:51:24.1,1.01695
2022-02-23 17:51:24.2,1.0111
2022-02-23 17:51:24.3,1.00476
2022-02-23 17:51:24.4,1.01037
2022-02-23 17:51:24.5,1.00038
2022-02-23 17:51:24.6,0.99867
2022-02-23 17:51:24.7,1.01841
2022-02-23 17:51:24.8,0.997451
2022-02-23 17:51:24.9,1.00525
2022-02-23 17:51:25.0,1.01524
2022-02-23 17:51:25.1,1.00086
2022-02-23 17:51:25.2,1.00159
2022-02-23 17:51:25.3,1.00038
2022-02-23 17:51:25.4,0.999157
2022-02-23 17:51:25.5,1.00452
2022-02-23 17:51:25.6,1.00086
2022-02-23 17:51:25.7,0.995745
2022-02-23 17:51:25.8,1.01378
2022-02-23 17:51:25.9,1.00549
2022-02-23 17:51:26.0,1.02255
2022-02-23 17:51:26.1,1.00452
2022-02-23 17:51:26.2,1.01159
2022-02-23 17:51:26.3,1.00866
2022-02-23 17:51:26.4,0.998913
2022-02-23 17:51:26.5,1.00062
2022-02-23 17:51:26.6,0.99867
2022-02-23 17:51:26.7,1.01256
2022-02-23 17:51:26.8,0.999644
2022-02-23 17:51:26.9,1.01524
2022-02-23 17:51:27.0,1.00111
2022-02-23 17:51:27.1,1.01085
2022-02-23 17:51:27.2,1.00233
2022-02-23 17:51:27.3,1.00817
2022-02-23 17:51:27.4,1.00647
2022-02-23 17:51:27.5,1.00622
2022-02-23 17:51:27.6,1.00135
2022-02-23 17:51:27.7,1.00744
2022-02-23 17:51:27.8,1.00038
2022-02-23 17:51:27.9,1.01378
2022-02-23 17:51:28.0,1.00208
2022-02-23 17:51:28.1,1.01622
2022-02-23 17:51:28.2,1.01061
2022-02-23 17:51:28.3,1.00647
2022-02-23 17:51:28.4,1.02304
2022-02-23 17:51:28.5,1.00281
2022-02-23 17:51:28.6,1.00379
2022-02-23 17:51:28.7,1.0111
2022-02-23 17:51:28.8,1.00574
2022-02-23 17:51:28.9,1.01695
2022-02-23 17:51:29.0,1.01354
2022-02-23 17:51:29.1,1.02328
2022-02-23 17:51:29.2,1.00501
2022-02-23 17:51:29.3,1.01841
2022-02-23 17:51:29.4,1.01865
2022-02-23 17:51:29.5,1.00549
2022-02-23 17:51:29.6,1.00574
2022-02-23 17:51:29.7,1.00622
2022-02-23 17:51:29.8,1.02109
2022-02-23 17:51:29.9,1.01183
2022-02-23 17:51:30.0,1.00988
2022-02-23 17:51:30.1,1.01378
2022-02-23 17:51:30.2,1.00427
2022-02-23 17:51:30.3,1.00038
2022-02-23 17:51:30.4,1.01159
2022-02-23 17:51:30.5,1.00671
2022-02-23 17:51:30.6,1.00793
2022-02-23 17:51:30.7,0.999644
2022-02-23 17:51:30.8,1.01841
2022-02-23 17:51:30.9,1.0111
2022-02-23 17:51:31.0,1.00038
2022-02-23 17:51:31.1,0.999888
2022-02-23 17:51:31.2,0.99867
2022-02-23 17:51:31.3,1.00598
2022-02-23 17:51:31.4,1.00476
2022-02-23 17:51:31.5,1.01695
2022-02-23 17:51:31.6,1.01061
2022-02-23 17:51:31.7,1.00744
2022-02-23 17:51:31.8,0.999644
2022-02-23 17:51:31.9,1.00159
2022-02-23 17:51:32.0,1.00671
2022-02-23 17:51:32.1,1.00671
2022-02-23 17:51:32.2,1.00647
2022-02-23 17:51:32.3,1.00915
2022-02-23 17:51:32.4,1.01037
2022-02-23 17:51:32.5,1.00964
2022-02-23 17:51:32.6,1.00135
2022-02-23 17:51:32.7,1.00062
2022-02-23 17:51:32.8,1.00744
2022-02-23 17:51:32.9,1.00476
2022-02-23 17:51:33.0,1.02767
2022-02-23 17:51:33.1,1.02012
2022-02-23 17:51:33.2,1.00598
2022-02-23 17:51:33.3,1.00062
2022-02-23 17:51:33.4,1.00476
2022-02-23 17:51:33.5,1.02548
2022-02-23 17:51:33.6,1.01743
2022-02-23 17:51:33.7,1.01963
2022-02-23 17:51:33.8,1.00086
2022-02-23 17:51:33.9,1.01159
2022-02-23 17:51:34.0,1.01597
2022-02-23 17:51:34.1,1.01451
2022-02-23 17:51:34.2,1.00135
2022-02-23 17:51:34.3,1.00257
2022-02-23 17:51:34.4,1.01719
2022-02-23 17:51:34.5,1.00915
2022-02-23 17:51:34.6,1.01695
2022-02-23 17:51:34.7,1.02158
2022-02-23 17:51:34.8,0.999888
2022-02-23 17:51:34.9,1.01183
2022-02-23 17:51:35.0,1.01768
2022-02-23 17:51:37.4,0.954317
2022-02-23 17:51:41.5,1.00013
2022-02-23 17:51:41.6,0.999888
2022-02-23 17:51:41.7,1.00208
2022-02-23 17:51:41.8,1.01159
2022-02-23 17:51:41.9,0.999157
2022-02-23 17:51:42.0,1.00939
2022-02-23 17:51:42.1,1015
2022-02-23 17:51:42.2,0.997207
2022-02-23 17:51:42.3,1.01841
2022-02-23 17:51:42.4,1015
2022-02-23 17:51:42.5,1.00622
2022-02-23 17:51:42.6,1.01475
2022-02-23 17:51:42.7,1.00257
2022-02-23 17:51:42.8,1.01207
2022-02-23 17:51:42.9,1.00354
2022-02-23 17:51:43.0,1.01573
2022-02-23 17:51:43.1,0.999157
2022-02-23 17:51:43.2,1.02864
2022-02-23 17:51:43.3,1.00866
2022-02-23 17:51:43.4,1.01817
2022-02-23 17:51:43.5,1.02864
2022-02-23 17:51:43.6,1.01548
2022-02-23 17:51:43.7,1.01938
2022-02-23 17:51:43.8,1.00866
2022-02-23 17:51:43.9,1.01597
2022-02-23 17:51:44.0,1.02036
2022-02-23 17:51:44.1,1.00964
2022-02-23 17:51:44.2,0.999888
2022-02-23 17:51:44.3,1.00988
2022-02-23 17:51:44.4,1.02036
2022-02-23 17:51:44.5,1.00403
2022-02-23 17:51:44.6,1.01134
2022-02-23 17:51:44.7,1.02304
2022-02-23 17:51:44.8,1.00135
2022-02-23 17:51:44.9,1.00549
2022-02-23 17:51:45.0,1.01232
2022-02-23 17:51:45.1,1.00793
2022-02-23 17:51:45.2,1.00038
2022-02-23 17:51:45.3,1.01743
2022-02-23 17:51:45.4,1.02475
2022-02-23 17:51:45.5,1.00281
2022-02-23 17:51:45.6,1.01061
2022-02-23 17:51:45.7,1.01427
2022-02-23 17:51:45.8,1.01012
2022-02-23 17:51:45.9,0.999401
2022-02-23 17:51:46.0,1.01134
2022-02-23 17:51:46.1,1.00062
2022-02-23 17:51:46.2,1.01817
2022-02-23 17:51:46.3,1.01305
2022-02-23 17:51:46.4,1.00159
2022-02-23 17:51:46.5,1.00062
2022-02-23 17:51:46.6,1.00013
2022-02-23 17:51:46.7,1.00647
2022-02-23 17:51:46.8,0.999644
2022-02-23 17:51:46.9,1.00427
2022-02-23 17:51:47.0,1.0128
2022-02-23 17:51:47.1,1.01012
2022-02-23 17:51:47.2,1.01037
2022-02-23 17:51:47.3,1.00647
2022-02-23 17:51:50.6,1.03327
2022-02-23 17:51:50.7,0.999644
2022-02-23 17:51:50.8,1.01232
2022-02-23 17:51:50.9,1.01817
2022-02-23 17:51:51.0,1.02791
2022-02-23 17:51:51.1,1.00086
2022-02-23 17:51:51.2,1.00379
2022-02-23 17:51:51.3,0.998913
2022-02-23 17:51:51.4,1.01524
2022-02-23 17:51:51.5,1.00598
2022-02-23 17:51:51.6,0.997451
2022-02-23 17:51:51.7,1.01329
2022-02-23 17:51:51.8,1.01743
2022-02-23 17:51:51.9,1.00281
2022-02-23 17:51:52.0,1.00622
2022-02-23 17:51:52.1,1.01938
2022-02-23 17:51:52.2,1.01768
2022-02-23 17:51:52.3,1.01183
2022-02-23 17:51:52.4,1.00964
2022-02-23 17:51:52.5,1.0206
2022-02-23 17:51:52.6,1.01159
2022-02-23 17:51:52.7,1.00549
2022-02-23 17:51:52.8,1.0089
2022-02-23 17:51:52.9,1.00208
2022-02-23 17:51:53.0,1.02133
2022-02-23 17:51:53.1,1.00696
2022-02-23 17:51:53.2,1015
2022-02-23 17:51:53.3,1.02012
2022-02-23 17:51:53.4,1.00915
2022-02-23 17:51:53.5,1.01548
2022-02-23 17:51:53.6,1.02328
2022-02-23 17:51:53.7,1.01183
2022-02-23 17:51:53.8,1.00086
2022-02-23 17:51:53.9,1.00964
2022-02-23 17:51:54.0,0.999401
2022-02-23 17:51:54.1,1.01183
2022-02-23 17:51:54.2,1.01183
2022-02-23 17:51:54.3,1.00281
2022-02-23 17:51:54.4,1.00452
2022-02-23 17:51:54.5,1.01451
2022-02-23 17:51:54.6,0.993308
2022-02-23 17:51:54.7,1.01085
2022-02-23 17:51:54.8,1.01012
2022-02-23 17:51:54.9,1.00086
2022-02-23 17:51:55.0,1.00281
2022-02-23 17:51:55.1,1.00866
2022-02-23 17:51:55.2,1.00769
2022-02-23 17:51:55.3,1.00574
2022-02-23 17:51:55.4,1.01524
2022-02-23 17:51:55.5,1.0072
2022-02-23 17:51:55.6,1.0089
2022-02-23 17:51:55.7,1.0128
2022-02-23 17:51:55.8,1.01085
2022-02-23 17:51:55.9,1015
2022-02-23 17:51:56.0,1.01159
2022-02-23 17:51:56.1,1.01987
2022-02-23 17:51:56.2,1.01354
2022-02-23 17:51:56.3,1.0089
2022-02-23 17:51:56.4,1.00939
2022-02-23 17:51:56.5,1.01134
2022-02-23 17:51:56.6,1.00671
2022-02-23 17:51:56.7,1.0089
2022-02-23 17:51:56.8,0.999644
2022-02-23 17:51:56.9,1.01085
2022-02-23 17:51:57.0,1.01548
2022-02-23 17:51:57.1,1.01402
2022-02-23 17:51:57.2,1.01256
2022-02-23 17:51:57.3,1.00403
2022-02-23 17:51:57.4,1.0167
2022-02-23 17:51:57.5,1.00598
2022-02-23 17:51:57.6,1.00988
2022-02-23 17:51:57.7,1.00038
2022-02-23 17:51:57.8,0.995502
2022-02-23 17:51:57.9,1.01865
2022-02-23 17:51:58.0,1.01451
2022-02-23 17:51:58.1,1.00964
2022-02-23 17:51:58.2,0.995989
2022-02-23 17:51:58.3,1.00549
2022-02-23 17:51:58.4,1.01987
2022-02-23 17:51:58.5,1.01256
2022-02-23 17:51:58.6,1.02767
2022-02-23 17:51:58.7,0.996964
2022-02-23 17:51:58.8,1.00696
2022-02-23 17:51:58.9,0.99867
2022-02-23 17:51:59.0,1.01695
2022-02-23 17:51:59.1,1.01232
2022-02-23 17:51:59.2,1.00598
2022-02-23 17:51:59.3,1.00038
2022-02-23 17:51:59.4,1.00671
2022-02-23 17:51:59.5,1.01987
2022-02-23 17:51:59.6,1.00427
2022-02-23 17:51:59.7,1.00501
2022-02-23 17:51:59.8,1.00427
2022-02-23 17:51:59.9,1.02012
2022-02-23 17:52:00.0,1.01646
2022-02-23 17:52:00.1,1.00159
2022-02-23 17:52:00.2,1.00159
2022-02-23 17:52:00.3,1.01597
2022-02-23 17:52:00.4,1.00671
2022-02-23 17:52:00.5,0.99867
2022-02-23 17:52:00.6,1.0072
2022-02-23 17:52:00.7,1.01548
2022-02-23 17:52:00.8,1.02572
2022-02-23 17:52:00.9,1.00793
2022-02-23 17:52:01.0,1.00964
2022-02-23 17:52:01.1,1.01256
2022-02-23 17:52:01.2,1.02206
2022-02-23 17:52:01.3,1.00501
2022-02-23 17:52:01.4,0.999888
2022-02-23 17:52:01.5,0.99672
2022-02-23 17:52:01.6,1.00817
2022-02-23 17:52:01.7,1.01354
2022-02-23 17:52:01.8,1.00647
2022-02-23 17:52:01.9,1.01402
2022-02-23 17:52:02.0,1.00403
2022-02-23 17:52:02.1,1.01134
2022-02-23 17:52:02.2,1.01548
2022-02-23 17:52:02.3,0.999401
2022-02-23 17:52:02.4,1.00086
2022-02-23 17:52:02.5,1.01134
2022-02-23 17:52:02.6,1.00452
2022-02-23 17:52:02.7,0.999888
2022-02-23 17:52:02.8,1.00842
2022-02-23 17:52:02.9,1.00866
2022-02-23 17:52:03.0,1.00915
2022-02-23 17:52:03.1,0.999401
2022-02-23 17:52:03.2,0.999644
2022-02-23 17:52:03.3,0.999157
2022-02-23 17:52:03.4,1.01037
2022-02-23 17:52:03.5,1.00964
2022-02-23 17:52:03.6,0.99672
2022-02-23 17:52:03.7,0.998913
2022-02-23 17:52:03.8,1.00257
2022-02-23 17:52:03.9,1.01963
2022-02-23 17:52:04.0,1.00939
2022-02-23 17:52:04.1,1.00915
2022-02-23 17:52:04.2,1.00233
2022-02-23 17:52:04.3,1.01817
2022-02-23 17:52:04.4,0.999401
2022-02-23 17:52:04.5,1.00038
2022-02-23 17:52:04.6,1.01232
2022-02-23 17:52:04.7,1.00549
2022-02-23 17:52:04.8,1.02304
2022-02-23 17:52:04.9,1.02133
2022-02-23 17:52:05.0,1.00647
2022-02-23 17:52:05.1,0.999644
2022-02-23 17:52:05.2,0.999157
2022-02-23 17:52:05.3,1.01987
2022-02-23 17:52:05.4,1.02255
2022-02-23 17:52:05.5,1.01524
2022-02-23 17:52:05.6,0.995745
2022-02-23 17:52:05.7,0.994283
2022-02-23 17:52:05.8,1.00622
2022-02-23 17:52:05.9,1.02548
2022-02-23 17:52:06.0,1.01646
2022-02-23 17:52:06.1,1.00476
2022-02-23 17:52:06.2,1.00671
2022-02-23 17:52:06.3,1.01914
2022-02-23 17:52:06.4,1.01378
2022-02-23 17:52:06.5,1.00964
2022-02-23 17:52:06.6,1.02182
2022-02-23 17:52:06.7,1.01695
2022-02-23 17:52:06.8,1.00135
2022-02-23 17:52:06.9,1.00257
2022-02-23 17:52:07.0,1.0128
2022-02-23 17:52:07.1,1.02767
2022-02-23 17:52:07.2,1.01207
2022-02-23 17:52:07.3,0.999157
2022-02-23 17:52:07.4,1.00257
2022-02-23 17:52:07.5,1.0284
2022-02-23 17:52:07.6,0.999888
2022-02-23 17:52:07.7,1.00988
2022-02-23 17:52:07.8,1.00964
2022-02-23 17:52:07.9,1.00159
2022-02-23 17:52:08.0,0.999644
2022-02-23 17:52:08.1,0.999157
2022-02-23 17:52:08.2,1.00915
2022-02-23 17:52:08.3,1.02523
2022-02-23 17:52:08.4,1.02572
2022-02-23 17:52:08.5,1.01061
2022-02-23 17:52:08.6,0.999644
2022-02-23 17:52:08.7,0.997451
2022-02-23 17:52:08.8,1.01085
2022-02-23 17:52:08.9,1.00866
2022-02-23 17:52:09.0,0.999401
2022-02-23 17:52:09.1,1.00281
2022-02-23 17:52:09.2,1.00525
2022-02-23 17:52:09.3,1.02353
2022-02-23 17:52:09.4,1.0072
2022-02-23 17:52:09.5,1.00062
2022-02-23 17:52:09.6,1.00744
2022-02-23 17:52:09.7,1.00622
2022-02-23 17:52:09.8,1.01817
2022-02-23 17:52:09.9,1.00915
2022-02-23 17:52:10.0,1.00403
2022-02-23 17:52:10.1,1.00208
2022-02-23 17:52:10.2,1.0167
2022-02-23 17:52:10.3,1.01451
2022-02-23 17:52:10.4,1.00038
2022-02-23 17:52:10.5,0.992821
2022-02-23 17:52:10.6,0.999157
2022-02-23 17:52:10.7,1.00525
2022-02-23 17:52:10.8,1015
2022-02-23 17:52:10.9,1.00988
2022-02-23 17:52:11.0,0.998182
2022-02-23 17:52:11.1,1.00403
2022-02-23 17:52:11.2,1.01427
2022-02-23 17:52:11.3,1.01256
2022-02-23 17:52:11.4,1.01402
2022-02-23 17:52:11.5,1.00598
2022-02-23 17:52:11.6,1.0089
2022-02-23 17:52:11.7,1.01037
2022-02-23 17:52:11.8,1.01134
2022-02-23 17:52:11.9,1.00306
2022-02-23 17:52:12.0,1.00939
2022-02-23 17:52:12.1,1.01085
2022-02-23 17:52:12.2,1.01597
2022-02-23 17:52:12.3,1.00354
2022-02-23 17:52:12.4,1.01305
2022-02-23 17:52:12.5,1.02133
2022-02-23 17:52:12.6,1.00866
2022-02-23 17:52:12.7,0.999888
2022-02-23 17:52:12.8,1.00696
2022-02-23 17:52:12.9,1.00184
2022-02-23 17:52:13.0,1.01646
2022-02-23 17:52:13.1,1.00111
2022-02-23 17:52:13.2,1.00159
2022-02-23 17:52:13.3,1.00574
2022-02-23 17:52:13.4,1.01987
2022-02-23 17:52:13.5,1.01865
2022-02-23 17:52:13.6,1.00842
2022-02-23 17:52:13.7,1.00622
2022-02-23 17:52:13.8,1.01207
